Id,preco
1345,855663.1482782827
1346,2350713.701357272
1347,787818.4342121936
1348,1037031.7038199735
1349,684064.1916783632
1350,395791.35657573596
1351,460309.4595627508
1352,522287.41528012534
1353,2086793.4520769254
1354,998777.5231509866
1355,639943.252660662
1356,463459.4965898569
1357,821329.3352889895
1358,313239.6628370799
1359,581115.3339703936
1360,536994.3949526923
1361,522287.41528012534
1362,1137246.3131196983
1363,836036.3149615566
1364,1002573.8980386221
1365,703673.4979084528
1366,1727489.4177780394
1367,1051756.2105791774
1368,307549.47854033345
1369,313239.6628370799
1370,351670.41755803477
1371,97696.34127142726
1372,934905.7580245011
1373,312451.80509785586
1374,293630.35660699045
1375,1222373.2083012676
1376,492873.4559349911
1377,445779.0539421518
1378,385986.70346069126
1379,342653.6221822141
1380,371279.72378812416
1381,204583.09374572715
1382,757616.6171278353
1383,140852.8484979364
1384,817232.3935573278
1385,742892.1103686317
1386,1380858.427793705
1387,649747.9057757067
1388,1111371.9870086699
1389,214387.74686077185
1390,1536122.1079826988
1391,733104.9843402235
1392,233997.0530908613
1393,317354.13165537815
1394,396579.2143149601
1395,1415174.7136963615
1396,278117.99210856255
1397,1053349.453144262
1398,619546.0886913484
1399,876060.3122475962
1400,1102390.2458061227
1401,327158.78477042285
1402,341865.76444298995
1403,1292616.5497583025
1404,327946.642509647
1405,1277909.5700857355
1406,502678.1090500358
1407,361475.07067307946
1408,454619.2752660044
1409,1024882.3985036834
1410,1082354.8952659694
1411,-41321.09186961515
1412,1332799.5940096737
1413,1424979.3668114063
1414,3064622.209861351
1415,772323.5968004025
1416,572116.0656812098
1417,1247849.2728800718
1418,713478.1510234975
1419,209485.4203032495
1420,782128.2499154471
1421,2492722.12456009
1422,1351444.468448571
1423,698947.7454028984
1424,322256.45821290056
1425,435797.826775139
1426,175956.9921398171
1427,898978.7024701231
1428,566408.3542978265
1429,933294.9883727797
1430,753502.1483095372
1431,889174.0493550784
1432,600724.6402004831
1433,855645.621191646
1434,283020.31866608496
1435,343618.0539734062
1436,654650.2323332292
1437,2071600.4697469524
1438,1737763.8347016452
1439,2208404.7113104295
1440,840956.1686057155
1441,522287.41528012534
1442,1680059.3947679005
1443,536994.3949526923
1444,1100779.476154401
1445,166152.33902477237
1446,522287.41528012534
1447,455407.1330052284
1448,1233947.6780333654
1449,1119583.3975586295
1450,214387.74686077185
1451,1081152.6428376748
1452,559161.3755390589
1453,1100779.476154401
1454,351670.41755803477
1455,429302.2576525317
1456,497934.82945784484
1457,306744.09371447266
1458,630138.5995456174
1459,307549.47854033345
1460,221059.8900353471
1461,341865.76444298995
1462,1361249.1215636157
1463,792720.760769716
1464,332061.11132794525
1465,497775.7824925134
1466,483068.80281994643
1467,1149643.6947642933
1468,757616.6171278353
1469,385986.70346069126
1470,1384796.3225600352
1471,307549.47854033345
1472,782287.2968807785
1473,517385.08872260293
1474,536994.3949526923
1475,1765602.078568331
1476,806639.8827030589
1477,284002.27754391375
1478,337751.2956246917
1479,419338.5575721556
1480,347555.9487397364
1481,239881.33852621244
1482,283020.31866608496
1483,512482.7621650805
1484,1224930.8826575452
1485,571310.6808553489
1486,487971.1293774687
1487,429143.2106872004
1488,434833.3949839469
1489,620333.9464305725
1490,1221169.5619431827
1491,723300.3312251789
1492,274985.4821680931
1493,1761257.0605083648
1494,945498.2688787701
1495,420126.4153113798
1496,630138.5995456174
1497,1491602.9074327732
1498,341865.76444298995
1499,283825.7034919457
1500,189088.25633393595
1501,508544.8673987504
1502,1002732.9450039535
1503,1351444.468448571
1504,1527910.6974327392
1505,792720.760769716
1506,395791.35657573596
1507,448911.5638826211
1508,1657892.4141815337
1509,523251.8470713174
1510,748130.0579434532
1511,317354.13165537815
1512,3124475.9126199447
1513,615431.6198730501
1514,1537732.8776344205
1515,890926.3388854946
1516,670321.6437969883
1517,497775.7824925134
1518,561506.0277403042
1519,341848.23735635326
1520,243801.70620590606
1521,161250.01246725
1522,447176.8014388415
1523,522287.41528012534
1524,460309.4595627508
1525,156347.68590972765
1526,163019.82908430288
1527,497775.7824925134
1528,337751.2956246917
1529,1351444.468448571
1530,590919.9870854383
1531,1149802.7417296246
1532,1835810.3658520924
1533,806639.8827030589
1534,287922.6452236073
1535,287940.17231024394
1536,386774.5611999153
1537,2914322.2085070126
1538,366377.39723060175
1539,289692.4618406602
1540,817232.3935573278
1541,953709.6794287299
1542,478166.476262424
1543,551701.3746252594
1544,213599.88912154775
1545,522287.41528012534
1546,347555.9487397364
1547,1537732.8776344205
1548,512482.7621650805
1549,694833.2765846002
1550,425205.31592087017
1551,346768.09100051236
1552,517385.08872260293
1553,1846561.923671693
1554,1525529.59712843
1555,1665175.8410433657
1556,400693.68313325837
1557,376182.05034564657
1558,708593.3515526117
1559,264392.97131382424
1560,385986.70346069126
1561,639943.252660662
1562,577000.8651520954
1563,361475.07067307946
1564,346768.09100051236
1565,326176.8258925941
1566,214387.74686077185
1567,265004.2550010804
1568,566408.3542978265
1569,492873.4559349911
1570,396579.2143149601
1571,346768.09100051236
1572,1022324.7241474065
1573,615449.1469596869
1574,610529.2933155278
1575,688178.6604966614
1576,577177.4392040634
1577,351670.41755803477
1578,156347.68590972765
1579,685028.6234695554
1580,342653.6221822141
1581,664454.8854482739
1582,1209259.4711937858
1583,293630.35660699045
1584,434045.5372447227
1585,351670.41755803477
1586,322256.45821290056
1587,327946.642509647
1588,1002732.9450039535
1589,537958.8267438846
1590,337751.2956246917
1591,860565.4748358049
1592,362262.9284123035
1593,376969.9080848706
1594,376969.9080848706
1595,167922.1556418253
1596,885059.5805367802
1597,615431.6198730501
1598,964319.7173696354
1599,1272201.8587023523
1600,307549.47854033345
1601,1860321.9986397042
1602,536994.3949526923
1603,313239.6628370799
1604,1119583.3975586295
1605,190858.07295098883
1606,351670.41755803477
1607,679161.865120841
1608,733087.457253587
1609,527189.7418376476
1610,787818.4342121936
1611,827037.0466723726
1612,675064.9233891794
1613,332043.58424130856
1614,307549.47854033345
1615,337751.2956246917
1616,527189.7418376476
1617,2259339.3133814004
1618,815480.1040269117
1619,1625974.7556698234
1620,346768.09100051236
1621,522287.41528012534
1622,1262397.2055873075
1623,611493.72510672
1624,689930.9500270778
1625,556603.7011827818
1626,117305.64750151671
1627,953709.6794287299
1628,184973.7875156377
1629,521499.5575409011
1630,606591.3985491976
1631,1174155.327551905
1632,322256.45821290056
1633,930950.3361715343
1634,547763.4798589293
1635,1021377.8194428509
1636,1001750.9861261247
1637,469149.6808866034
1638,3306508.3331088014
1639,708575.8244659752
1640,1053349.453144262
1641,341865.76444298995
1642,327946.642509647
1643,1830102.6544687091
1644,1164509.7214021916
1645,2080297.882954318
1646,1164492.194315555
1647,876060.3122475962
1648,311646.420271995
1649,801737.5561455367
1650,464247.35432908114
1651,782128.2499154471
1652,1351444.468448571
1653,805834.4978771983
1654,297744.82542528876
1655,1351444.468448571
1656,827824.9044115967
1657,1405370.0605813167
1658,492873.4559349911
1659,1439686.3464839733
1660,376182.05034564657
1661,352458.2752972588
1662,284613.5612311699
1663,851548.6794599844
1664,2918260.1032733433
1665,386774.5611999153
1666,444638.0480989916
1667,581115.3339703936
1668,327946.642509647
1669,453654.8434748122
1670,610529.2933155278
1671,361475.07067307946
1672,1625010.323878631
1673,649747.9057757067
1674,558373.5177998348
1675,1415174.7136963615
1676,576213.0074128712
1677,293630.35660699045
1678,327946.642509647
1679,332848.9690671694
1680,336963.43788546766
1681,347555.9487397364
1682,536994.3949526923
1683,361475.07067307946
1684,313239.6628370799
1685,889979.4341809391
1686,576213.0074128712
1687,312451.80509785586
1688,463459.4965898569
1689,121420.11631981493
1690,799569.4779962593
1691,1184747.838406174
1692,341865.76444298995
1693,283825.7034919457
1694,1198826.0073048482
1695,566408.3542978265
1696,629174.1677544251
1697,347555.9487397364
1698,323832.1736913488
1699,640119.82671263
1700,297744.82542528876
1701,536994.3949526923
1702,1292616.5497583025
1703,610529.2933155278
1704,756634.6582500067
1705,1447880.2299472964
1706,800932.1713196759
1707,498740.2142837056
1708,861353.3325750292
1709,233997.0530908613
1710,1474161.6793519612
1711,244783.66508373484
1712,381084.37690316886
1713,351670.41755803477
1714,332848.9690671694
1715,536029.9631615003
1716,312451.80509785586
1717,528154.1736288398
1718,352458.2752972588
1719,302647.15198281105
1720,362262.9284123035
1721,302647.15198281105
1722,801737.5561455367
1723,219290.0734182942
1724,615431.6198730501
1725,855663.1482782827
1726,332848.9690671694
1727,1032952.2891749487
1728,1287714.2232007799
1729,2163654.961518835
1730,209485.4203032495
1731,517385.08872260293
1732,551701.3746252594
1733,1513221.2448468087
1734,528154.1736288398
1735,1886355.3717160644
1736,512482.7621650805
1737,517385.08872260293
1738,400693.68313325837
1739,561506.0277403042
1740,307549.47854033345
1741,572098.538594573
1742,826249.1889331485
1743,1513221.2448468087
1744,160462.15472802584
1745,387562.4189391395
1746,567213.7391236874
1747,1671060.1264787167
1748,488935.5611686609
1749,1518123.5714043314
1750,962708.9477179139
1751,532092.06839517
1752,292824.97178112966
1753,395791.35657573596
1754,289515.8877886922
1755,367165.2549698259
1756,258508.6858784731
1757,443850.1903597675
1758,336963.43788546766
1759,586982.0923191082
1760,1021536.8664081822
1761,726034.5796334237
1762,1055694.1053455072
1763,429143.2106872004
1764,1978942.2678114334
1765,1443942.3351809662
1766,527189.7418376476
1767,652482.1541839518
1768,367341.82902179385
1769,1504381.0235229563
1770,2135816.717652149
1771,743856.5421598238
1772,546799.0480677371
1773,262623.1546967714
1774,322256.45821290056
1775,312451.80509785586
1776,1439686.3464839733
1777,288904.60410143604
1778,1988746.9209264782
1779,885077.1076234167
1780,122031.40000707109
1781,336963.43788546766
1782,479936.292879477
1783,498740.2142837056
1784,616237.004698911
1785,674259.5385633186
1786,846663.8799890986
1787,586017.660527916
1788,372067.5815273483
1789,1659644.7037119502
1790,1474161.6793519612
1791,1002573.8980386221
1792,895687.1455643222
1793,558373.5177998348
1794,791932.9030304919
1795,372067.5815273483
1796,2108906.4574735914
1797,2758412.1904574893
1798,425205.31592087017
1799,3022987.4429235905
1800,195566.29836990655
1801,688966.5182358857
1802,522287.41528012534
1803,911181.9829761136
1804,1291005.7801065808
1805,439912.2955934373
1806,546799.0480677371
1807,693886.3718800447
1808,576213.0074128712
1809,1439686.3464839733
1810,318141.9893946023
1811,586982.0923191082
1812,351670.41755803477
1813,801737.5561455367
1814,400693.68313325837
1815,425028.74186890223
1816,376182.05034564657
1817,479130.9080536162
1818,556603.7011827818
1819,655614.6641244212
1820,372067.5815273483
1821,190052.68812512798
1822,596786.7454341529
1823,435797.826775139
1824,1042756.9422899933
1825,684240.7657303313
1826,400693.68313325837
1827,421090.8471025719
1828,670162.596831657
1829,1712207.6025212798
1830,904686.4138535063
1831,317354.13165537815
1832,1590694.0379759744
1833,1268104.9169706907
1834,1154546.0213218154
1835,160462.15472802584
1836,337751.2956246917
1837,1791830.9467130862
1838,347555.9487397364
1839,287134.7874843832
1840,1130175.9084128984
1841,546799.0480677371
1842,269118.7238193786
1843,307549.47854033345
1844,660516.9906819436
1845,312451.80509785586
1846,1449490.9995990181
1847,351670.41755803477
1848,777225.9233579249
1849,1591640.9426805298
1850,233209.1953516372
1851,223404.5422365925
1852,561506.0277403042
1853,1053366.980230899
1854,264392.97131382424
1855,615431.6198730501
1856,758404.4748670596
1857,1190632.123841525
1858,503465.96678926004
1859,513447.1939562727
1860,724088.188964403
1861,1772239.167569633
1862,866255.6591325514
1863,362262.9284123035
1864,371279.72378812416
1865,1233771.1039813976
1866,196548.2572477353
1867,577982.8240299242
1868,233997.0530908613
1869,1571243.7787112165
1870,156347.68590972765
1871,351670.41755803477
1872,635040.9261031396
1873,1189021.3541898034
1874,1247690.2259147405
1875,754466.5801007292
1876,1688094.2312658923
1877,615431.6198730501
1878,841903.073310271
1879,1002573.8980386221
1880,1636513.2913343916
1881,293630.35660699045
1882,429143.2106872004
1883,988972.8700359418
1884,885077.1076234167
1885,660516.9906819436
1886,522287.41528012534
1887,767421.2702428801
1888,131836.05312211585
1889,269906.5815586028
1890,983929.023599725
1891,312451.80509785586
1892,586017.660527916
1893,252818.50158172665
1894,894864.2336518249
1895,408728.5196312502
1896,527189.7418376476
1897,1311420.471162531
1898,855663.1482782827
1899,944692.8840529092
1900,317354.13165537815
1901,454619.2752660044
1902,367165.2549698259
1903,1405370.0605813167
1904,517385.08872260293
1905,522287.41528012534
1906,644845.5792181843
1907,308337.3362795575
1908,1629912.6504361532
1909,1097487.9192486
1910,574044.929263594
1911,586017.660527916
1912,512482.7621650805
1913,184973.7875156377
1914,338539.1533639159
1915,787030.5764729695
1916,768209.1279821042
1917,620333.9464305725
1918,470290.6867297636
1919,1548661.0095059886
1920,132800.48491330794
1921,805834.4978771983
1922,1095718.102631547
1923,836053.8420481931
1924,468361.8231473793
1925,547763.4798589293
1926,1332799.5940096737
1927,323044.3159521246
1928,184973.7875156377
1929,527189.7418376476
1930,1665193.3681300022
1931,1518123.5714043314
1932,826249.1889331485
1933,429143.2106872004
1934,332848.9690671694
1935,332061.11132794525
1936,4832059.876186385
1937,512482.7621650805
1938,1051756.2105791774
1939,1689864.0478829453
1940,367165.2549698259
1941,292824.97178112966
1942,196548.2572477353
1943,1032952.2891749487
1944,195566.29836990655
1945,312451.80509785586
1946,522287.41528012534
1947,1156298.310852232
1948,865485.3284799639
1949,367165.2549698259
1950,537170.9690046604
1951,577000.8651520954
1952,536994.3949526923
1953,670321.6437969883
1954,590919.9870854383
1955,338539.1533639159
1956,492873.4559349911
1957,337751.2956246917
1958,846663.8799890986
1959,855663.1482782827
1960,479918.7657928402
1961,870529.1749161811
1962,639943.252660662
1963,342653.6221822141
1964,288728.0300494681
1965,160462.15472802584
1966,713478.1510234975
1967,342653.6221822141
1968,1072170.9016351276
1969,870352.6008642131
1970,122031.40000707109
1971,797623.0873272384
1972,522287.41528012534
1973,473264.1497049016
1974,596786.7454341529
1975,889979.4341809391
1976,460309.4595627508
1977,146543.03279468292
1978,361475.07067307946
1979,947842.9210800155
1980,542861.1533014069
1981,1209259.4711937858
1982,1021536.8664081822
1983,929198.0466411181
1984,944692.8840529092
1985,596786.7454341529
1986,323044.3159521246
1987,337751.2956246917
1988,915278.9247077752
1989,512482.7621650805
1990,1027244.5777915654
1991,190663.9718123842
1992,327158.78477042285
1993,243013.8484666819
1994,1375938.5741495457
1995,650535.7635149308
1996,449716.94870848197
1997,366377.39723060175
1998,846663.8799890986
1999,318141.9893946023
